"V2.Begin","V2.End","V2.Peak_date","V2.DailyMQ","V2.Volume","V2.dir_Volume","V2.baseflow_peak","V2.baseflow_begin","V2.baseflow_end","V2.No_Peaks","V2.HQ","V2.HQ_dir","V2.Comments","V2.Duration"
2005-04-01,2005-04-14,2005-04-04,4145.8074775,2207.1831067008,1802.59162597152,166.252252107692,0,720.4264258,1,NA,NA,"second wave",14
2005-06-28,2005-07-28,2005-07-09,2403.809449,2035.314968328,1642.1216395248,139.511608166667,106.0073986,197.3825156,4,NA,NA," ",31
2005-06-28,2005-07-21,2005-07-09,2403.809449,1486.03198778784,1184.58376903872,149.708541513043,106.0073986,197.3825156,4,NA,NA,"first wave",24
2005-10-07,2006-04-21,2005-10-15,3709.526891,13805.1679812221,11670.7805865245,100.837234816327,98.597117,153.4800035,9,NA,NA," ",197
2005-10-07,2005-10-21,2005-10-15,3709.526891,2799.17748028512,2301.31409638752,456.307161571429,98.597117,724.589695,2,NA,NA,"overlaid",15
2005-10-21,2005-11-02,2005-10-26,2199.606797,1314.19031283648,669.16165525056,639.21005075,724.589695,519.6785488,1,NA,NA,"overlaid",13
2005-11-28,2005-12-09,2005-12-01,3023.352665,1330.00941441888,812.2636201248,533.864827381818,520.783183,568.7492124,1,NA,NA,"overlaid",12
2006-01-11,2006-01-30,2006-01-20,2550.911157,2094.50557165536,1270.87788700944,497.759410573684,426.4234868,577.0215481,2,NA,NA,"overlaid",20
2006-06-24,2006-07-09,2006-06-29,8311.672204,4192.22958239808,3473.68670624448,534.305987666667,494.0554998,614.8069634,1,NA,NA," ",16
2006-06-24,2006-07-07,2006-06-29,8311.672204,3894.30380518848,3271.56664585536,540.498370415385,494.0554998,614.8069634,1,NA,NA,"first wave",14
2006-08-26,2006-09-13,2006-08-30,3806.717341,2364.36379024032,1994.98825449216,199.433902188889,168.9730323,306.0469468,1,NA,NA," ",19
2006-10-27,2006-11-06,2006-10-29,2516.808933,1066.29443302464,706.02498958464,357.98741734,318.6600139,515.2970311,1,NA,NA," ",11
2007-03-01,2007-05-08,2007-04-17,4134.431828,6538.82561699904,5261.94124376832,235.911634986765,168.7485893,265.9206554,5,NA,NA," ",69
2007-03-01,2007-03-10,2007-03-03,2762.013684,831.3616777392,612.65709716976,218.751834344444,168.7485893,393.763192,1,NA,NA,"overlaid",10
2007-03-10,2007-04-11,2007-03-17,2568.803526,2871.29069892864,1754.2623904128,398.249566396875,393.763192,414.2723321,2,NA,NA,"overlaid",33
2007-04-12,2007-04-25,2007-04-17,4134.431828,2009.82899684448,1335.35480681952,574.568225607692,488.1509683,712.8358373,1,NA,NA,"overlaid",14
