"V6.Begin","V6.End","V6.Peak_date","V6.DailyMQ","V6.Volume","V6.dir_Volume","V6.baseflow_peak","V6.baseflow_begin","V6.baseflow_end","V6.No_Peaks","V6.HQ","V6.HQ_dir","V6.Comments","V6.Duration"
1987-09-12,1987-09-27,1987-09-14,5868.925816,3842.68370095584,3034.36968478704,558.15992022,534.3274961,713.070677,2,NA,NA," ",16
1987-09-12,1987-09-21,1987-09-14,5868.925816,1974.91418542944,1489.92577572816,574.048202966667,534.3274961,713.070677,2,NA,NA,"first wave",10
1987-09-18,1987-09-27,1987-09-20,4811.061423,1867.7695155264,1590.5276363088,158.460150444444,0,713.070677,1,NA,NA,"second wave",10
1987-10-03,1987-10-12,1987-10-05,2749.581467,1105.68366319392,784.3901866704,361.718341755556,320.544171,505.8279394,1,NA,NA," ",10
1987-10-27,1987-11-08,1987-10-29,3723.449192,1423.94668333056,1144.80184794048,226.53321515,205.1813643,333.2924694,1,NA,NA," ",13
1987-11-10,1987-11-17,1987-11-12,2983.562261,1070.6076122976,701.39306806704,556.818921857143,485.2791064,735.6684605,1,NA,NA," ",8
1988-05-16,1988-06-04,1988-05-23,3462.436654,2395.55947404096,2012.34205341504,215.321188857895,164.5845663,302.2982561,1,NA,NA," ",20
1989-03-29,1989-04-05,1989-04-02,2743.978865,1151.95925011104,510.8077639224,1100.5925119,776.6921811,1343.51776,1,NA,NA," ",8
1989-05-01,1989-05-23,1989-05-07,4836.925484,4886.20113487776,3742.75872277632,547.264430527273,482.1115375,721.0054786,3,NA,NA," ",23
1989-05-01,1989-05-18,1989-05-07,4836.925484,3656.36271265056,2772.79357602672,566.427046123529,482.1115375,721.0054786,3,NA,NA,"first wave",18
1989-05-15,1989-05-23,1989-05-17,3558.5837862,1229.8384222272,980.65892882304,180.25136965,0,721.0054786,1,NA,NA,"second wave",9
1989-05-23,1989-05-28,1989-05-25,2485.056419,797.22108201024,378.56064204864,919.49820676,721.0054786,1217.237299,1,NA,NA," ",6
1989-06-07,1989-06-21,1989-06-11,7327.636205,4235.41693010304,3171.02835920256,804.864718571429,704.7498516,1055.151886,1,NA,NA," ",15
1989-07-05,1989-07-13,1989-07-07,4379.199246,1130.89928204448,860.60463485472,363.278990825,335.5066981,446.595869,1,NA,NA," ",9
1989-09-18,1989-09-29,1989-09-21,2080.959007,1356.89635794528,789.64435652544,565.2196471,527.2559491,666.4561751,1,NA,NA," ",12
1989-10-01,1989-10-07,1989-10-03,2172.974428,683.76022098624,397.90852844256,511.376324733333,431.3060863,671.5168016,1,NA,NA," ",7
1989-10-18,1989-10-27,1989-10-21,2073.889289,1009.21578606144,686.76987733344,393.3364543,350.6731779,478.6630071,1,NA,NA," ",10
1990-01-29,1990-02-02,1990-01-31,2729.90239,817.8513056352,371.6824706208,1290.9977865,1142.959353,1439.03622,1,NA,NA," ",5
1990-05-10,1990-05-21,1990-05-12,2506.983597,1245.42688503168,790.86645324864,382.020663190909,327.0134521,629.5531131,1,NA,NA," ",12
1990-05-29,1990-06-06,1990-05-31,3491.913149,1165.51050553728,874.819929024,392.898816075,365.238349,475.8802173,1,NA,NA," ",9
1990-07-12,1990-07-29,1990-07-14,2538.299205,960.08099026176,728.64174640032,134.105471005882,126.8855263,188.2550563,1,NA,NA," ",18
1990-08-06,1990-09-03,1990-08-25,7257.219167,5716.81186774272,4802.82232258368,407.865486575,293.6414324,461.9716175,2,NA,NA," ",29
1990-08-06,1990-08-22,1990-08-08,4482.800546,2896.1509016592,2373.87116156832,314.6827055375,293.6414324,461.9716175,1,NA,NA,"first wave",17
1990-08-19,1990-09-03,1990-08-25,7257.219167,2820.66096608352,2521.30335794352,184.788647,0,461.9716175,1,NA,NA,"second wave",16
1991-03-02,1991-03-12,1991-03-05,2862.262534,1246.73040707616,844.71865302816,438.7063816,398.828881,531.753883,1,NA,NA," ",11
1991-08-18,1991-08-31,1991-08-21,3194.200512,1293.1325029296,1068.5712979368,171.796061676923,147.6813879,252.1783076,1,NA,NA," ",14
1991-11-22,1991-11-29,1991-11-24,3668.956186,1238.54589215136,815.2829864712,660.263440028571,607.4954128,792.1835081,1,NA,NA," ",8
1991-12-02,1991-12-09,1991-12-04,3904.367097,1315.48394977056,834.0550454808,733.635888228571,650.4658726,941.5609273,1,NA,NA," ",8
1992-09-22,1992-10-06,1992-09-27,5264.91067,2439.58632609312,2018.62320969888,325.231919685714,268.2655954,427.7713034,2,NA,NA," ",15
1993-03-13,1993-03-20,1993-03-15,2679.928047,1087.69766685696,607.5792484992,743.111112514286,675.4638076,912.2293748,1,NA,NA," ",8
1993-11-27,1994-01-03,1993-12-06,4489.35173,4044.9952772352,3212.6048576784,220.478296567568,182.67442,338.090357,2,NA,NA," ",38
1993-11-27,1993-12-11,1993-11-29,2428.184625,1034.0288110224,719.0702738928,204.876696714286,182.67442,338.090357,2,NA,NA,"first wave",15
1993-12-04,1994-01-03,1993-12-06,3992.860272,3010.9664662128,2572.8013635408,22.5393571333333,0,338.090357,1,NA,NA,"second wave",31
1994-01-17,1994-01-23,1994-01-19,2083.946303,719.07395944032,424.08977441184,539.007641633333,478.9666555,659.0896139,1,NA,NA," ",7
1994-03-02,1994-03-08,1994-03-04,2624.116415,954.57694647456,536.99513044608,729.899605266667,578.6578589,1032.383098,1,NA,NA," ",7
1994-03-08,1994-03-14,1994-03-11,3183.906586,1175.4654407712,546.9185529216,1212.4747065,1032.383098,1392.566315,1,NA,NA," ",7
1994-08-11,1994-08-17,1994-08-13,3945.648932,1052.42041410336,707.69358955008,601.483525,474.4859741,855.4786268,1,NA,NA," ",7
1994-08-18,1994-08-28,1994-08-23,8415.685053,3124.2576197952,2183.9808226752,1088.28333,1064.050884,1112.515776,2,NA,NA," ",11
1994-11-27,1994-12-04,1994-11-29,2538.381392,837.51590860416,565.946498556,393.248580528571,318.8820273,579.1649636,1,NA,NA," ",8
1994-12-04,1994-12-10,1994-12-06,2274.215026,807.64205113728,391.62893976576,728.051273066667,579.1649636,1025.823892,1,NA,NA," ",7
1994-12-10,1994-12-14,1994-12-11,2375.286002,734.6023618464,360.3184388064,1054.41067725,1025.823892,1140.171033,1,NA,NA," ",5
1995-08-04,1995-08-09,1995-08-07,3959.229539,1204.8018050304,613.9449270864,1413.5277592,1138.706731,1596.741778,2,NA,NA," ",6
1995-10-21,1995-10-27,1995-10-22,2158.757772,743.51098911456,471.67682453568,482.432268216667,461.4626726,587.2802463,1,NA,NA," ",7
1995-11-11,1995-11-22,1995-11-15,3793.332367,2103.3187332048,1516.585047768,589.798361772727,516.3154145,718.3935195,1,NA,NA," ",12
1996-01-18,1996-02-03,1996-01-21,4404.539739,3314.21873265216,2294.64127775808,646.37915145,591.6817053,883.4014181,1,NA,NA," ",17
1996-01-18,1996-01-27,1996-01-21,4404.539739,1805.45695454016,1231.94463616224,688.921609566667,591.6817053,883.4014181,1,NA,NA,"first wave",10
1996-01-24,1996-02-03,1996-01-28,3401.544212,1508.761778112,1127.1323654928,353.36056724,0,883.4014181,1,NA,NA,"second wave",11
1996-04-15,1996-04-21,1996-04-17,2558.507951,899.85370836096,502.29483689088,749.498395066667,714.7032428,819.0886996,1,NA,NA," ",7
1996-06-12,1996-06-16,1996-06-14,2405.525985,713.80597535712,309.38144146848,1170.20987815,998.9487893,1341.470967,1,NA,NA," ",5
1996-06-17,1996-06-24,1996-06-19,4600.321595,1839.93388093152,1127.6878438152,1070.48407592857,927.5888643,1427.722105,1,NA,NA," ",8
1996-07-02,1996-07-09,1996-07-04,2739.507406,1010.70623939616,642.0870141696,529.985221257143,423.97957,794.9993494,1,NA,NA," ",8
1996-07-12,1996-07-21,1996-07-15,3679.006444,2009.732789088,1098.6784554096,1076.35475833333,885.817532,1457.429211,1,NA,NA," ",10
1996-08-12,1996-08-18,1996-08-14,6277.090986,1390.38922261152,942.83548632576,819.447544233333,731.6692674,995.0040979,1,NA,NA," ",7
1996-09-16,1996-09-26,1996-09-19,6012.949238,2342.1704145408,1687.0087924128,676.93569754,554.9058721,961.6719569,1,NA,NA," ",11
1996-10-19,1996-10-28,1996-10-21,4396.708032,1763.63423542656,1301.95046456064,550.6231827,516.1384255,671.3198329,1,NA,NA," ",10
1996-12-01,1996-12-12,1996-12-03,4535.558208,2331.23965132896,1557.13541758128,743.594611818182,703.0751826,925.9320433,1,NA,NA," ",12
1996-12-13,1996-12-19,1996-12-15,3050.617016,1159.70736121056,632.58427294848,958.366374933333,841.4452349,1192.208655,1,NA,NA," ",7
1997-03-30,1997-04-05,1997-04-02,2372.206849,874.08483148224,489.03133425408,742.7729499,605.0683243,880.4775755,1,NA,NA," ",7
1997-06-01,1997-06-12,1997-06-04,3383.283728,1188.85258812384,978.79564035504,188.61195,149.7228711,292.3161604,1,NA,NA," ",12
1997-08-17,1997-08-28,1997-08-22,2450.88319,1224.5566248576,878.16984599376,359.380958009091,308.5485046,420.3799021,2,NA,NA," ",12
1997-11-07,1997-11-14,1997-11-10,5902.144973,2313.43419779712,1530.225948672,1250.89438674286,986.3376008,1603.636768,1,NA,NA," ",8
1998-02-23,1998-03-05,1998-02-26,2667.90573,1274.97424297248,815.68222859808,496.2789962,443.3155211,619.8604381,1,NA,NA," ",11
1998-03-08,1998-03-17,1998-03-10,3171.190853,1323.8319685824,890.91650465568,482.4380562,423.0022214,690.463478,1,NA,NA," ",10
1998-03-18,1998-03-27,1998-03-23,3426.692301,1708.91003834208,1044.91796494032,869.615121511111,712.4566199,995.3419228,1,NA,NA," ",10
1998-04-09,1998-04-16,1998-04-11,2171.152214,750.20813358624,459.97899452064,427.027924357143,356.5635275,603.1889165,1,NA,NA," ",8
1998-05-03,1998-05-18,1998-05-13,7333.126056,4287.16944808992,3063.34895483952,1008.24369676667,752.4926543,1136.119218,1,NA,NA," ",16
1998-06-12,1998-06-23,1998-06-17,2312.765736,1485.89294692032,1011.45676757616,490.191031809091,400.1381834,598.2544499,1,NA,NA," ",12
1998-06-30,1998-07-05,1998-07-01,2261.038619,713.4578389296,419.1809361552,616.40234076,573.2062118,789.1868566,1,NA,NA," ",6
1998-07-08,1998-07-12,1998-07-10,3519.949007,947.8910323008,501.1957152576,1292.521172,1057.554274,1527.48807,1,NA,NA," ",5
1999-01-02,1999-04-08,1999-03-23,3063.004508,7118.58729420576,5834.20124704032,189.22425755,103.2880733,206.4114944,4,NA,NA," ",97
1999-01-03,1999-02-01,1999-01-16,2176.676638,2959.27301479968,1982.09372670576,380.841371110345,301.4828855,478.5133534,3,NA,NA,"overlaid",30
1999-08-20,1999-10-28,1999-09-18,16328.66706,11409.5190699187,10384.9911104285,164.677373949275,126.8341933,216.8748645,3,NA,NA," ",70
1999-08-20,1999-09-06,1999-08-28,5310.649245,2854.29171071232,2458.87964114976,260.832659558824,126.8341933,411.5809341,1,NA,NA,"overlaid",18
2000-04-17,2000-04-29,2000-04-19,2681.960207,1708.77329440128,1239.62234815296,392.34773575,362.2721118,542.7258555,1,NA,NA," ",13
2000-07-14,2000-08-27,2000-08-01,8732.226474,7164.3708114192,6501.62997438048,165.16894235,123.9348209,224.72934,3,NA,NA," ",45
2000-07-14,2000-07-21,2000-07-16,3967.113398,1110.11092082784,864.83043481392,284.861414185714,123.9348209,687.1778974,1,NA,NA,"overlaid",8
2000-07-25,2000-08-11,2000-08-01,8732.226474,4675.50745372512,3875.4566802,526.862565705882,443.6357778,645.757977,1,NA,NA,"overlaid",18
2000-12-16,2000-12-24,2000-12-18,2588.344989,1253.32739582112,722.666134152,706.887179625,646.0352654,889.4429223,1,NA,NA," ",9
2001-03-29,2001-04-06,2001-03-31,2566.378712,1078.72617363552,688.1518719792,532.636362625,500.2057379,629.9282368,1,NA,NA," ",9
2001-06-01,2001-06-09,2001-06-03,3213.141908,1075.93535272896,786.71226694464,395.721701375,373.0072254,463.8651293,1,NA,NA," ",9
2001-06-16,2001-07-01,2001-06-18,3625.415035,2256.81834985056,1760.76082259136,319.079812926667,295.9232221,469.5976533,1,NA,NA," ",16
2001-06-16,2001-06-25,2001-06-18,3625.415035,1167.62348879136,869.98897243584,334.517540144444,295.9232221,469.5976533,1,NA,NA,"first wave",10
2001-06-21,2001-07-01,2001-06-25,2656.0294497,1089.1948610592,886.3286748336,187.83906132,0,469.5976533,1,NA,NA,"second wave",11
2001-09-20,2001-10-20,2001-09-27,2086.610119,1384.45196132995,1191.58140121747,62.0798122803333,51.290952,97.52892463,1,NA,NA," ",31
2002-10-11,2002-10-24,2002-10-13,2791.56668,1810.06016831424,1356.35919656112,351.038771230769,327.5288694,480.3432313,1,NA,NA," ",14
2002-11-11,2002-11-30,2002-11-18,2847.569463,2186.94399807744,1391.88306070512,459.370397673684,389.5094211,579.1320718,2,NA,NA," ",20
2002-11-16,2002-11-30,2002-11-18,2119.5581926,1446.76296186912,1096.50388484448,82.7331531142857,0,579.1320718,1,NA,NA,"second wave",15
2002-12-25,2002-12-30,2002-12-27,2234.277111,784.00613364192,410.33058080112,836.34842538,721.7833043,1008.196107,1,NA,NA," ",6
2003-01-01,2003-01-09,2003-01-03,3081.812058,1638.69594033312,975.33504285984,849.748298475,739.7730763,1179.673965,1,NA,NA," ",9
2003-02-22,2003-03-01,2003-02-24,2989.643082,1069.1778717504,733.104802872,491.353493328571,405.5896571,705.7630839,1,NA,NA," ",8
2003-05-23,2003-06-12,2003-06-05,3905.686591,3039.76114954272,2049.76949771232,612.330310815,441.516918,704.3067531,2,NA,NA," ",21
2003-05-23,2003-06-02,2003-05-25,3127.207459,1390.71776042592,895.72193451072,494.07488502,441.516918,704.3067531,1,NA,NA,"first wave",11
2003-05-31,2003-06-12,2003-06-05,3905.686591,1649.0433891168,1283.93076830976,293.461147125,0,704.3067531,1,NA,NA,"second wave",13
2003-06-12,2003-06-20,2003-06-14,3214.464544,1475.84590514784,781.36585491168,854.526098075,704.3067531,1305.184133,1,NA,NA," ",9
2003-06-20,2003-06-27,2003-06-23,8789.152255,3273.5708627328,2333.2718564064,1519.07818442857,1305.184133,1804.270253,1,NA,NA," ",8
2003-07-22,2003-07-31,2003-07-25,4494.55466,1858.11084978048,1328.2931665296,672.690250633333,655.3709493,707.3288533,1,NA,NA," ",10
2003-08-05,2003-08-12,2003-08-09,4561.776471,2315.821531248,948.8492209584,2325.97537642857,1799.816681,2720.594398,1,NA,NA," ",8
2003-09-01,2003-09-14,2003-09-04,4350.606485,1717.94366014464,1397.21874023808,244.386277884615,209.1067811,361.9846005,1,NA,NA," ",14
2003-10-27,2003-11-06,2003-10-30,5223.976558,2238.17582658528,1729.79385802848,534.01474448,452.4292769,724.3808355,1,NA,NA," ",11
2003-11-19,2003-11-28,2003-11-21,3751.661343,1410.85720588032,997.41529294416,472.0698966,424.3740516,639.0053541,1,NA,NA," ",10
2003-12-05,2003-12-11,2003-12-07,2314.11614,811.29986062848,417.89107695744,683.650139033333,533.1696159,984.6111853,1,NA,NA," ",7
2004-02-06,2004-02-10,2004-02-08,2305.671593,715.88615596992,360.65957462208,1027.8546914,899.2173058,1156.492077,1,NA,NA," ",5
2004-06-25,2004-07-02,2004-06-26,3684.615782,1092.86283132,796.65190482096,443.155872871429,424.5115246,555.0219625,1,NA,NA," ",8
2004-07-12,2004-08-12,2004-08-02,5342.954722,5875.05301766784,5024.24195788224,353.41477123871,216.8830336,418.4298844,2,NA,NA," ",32
2004-07-12,2004-07-26,2004-07-13,3801.748184,2337.8257564128,1953.5885036064,231.279237228571,216.8830336,418.4298844,1,NA,NA,"first wave",15
2004-07-23,2004-08-12,2004-08-02,5342.954722,3537.22726125504,3175.70384113344,209.2149422,0,418.4298844,1,NA,NA,"second wave",21
2004-08-12,2004-08-25,2004-08-15,3775.773331,2057.20198806528,1494.454073004,456.549324284615,418.4298844,583.6141239,1,NA,NA," ",14
2004-09-17,2004-09-27,2004-09-19,4630.572513,1829.4494338368,1485.6111150624,357.9836615,331.3320911,464.5899431,1,NA,NA," ",11
2004-09-28,2004-10-07,2004-09-30,5643.368306,2026.2827516832,1482.9209757216,649.370802888889,609.8532724,787.6821596,1,NA,NA," ",10
2004-11-27,2004-12-06,2004-12-02,2084.039908,1186.98549240096,656.27277160464,696.174417122222,559.4395154,805.5623385,1,NA,NA," ",10
2005-01-03,2005-01-22,2005-01-15,2844.888113,2842.8711425568,2076.69348683712,502.211854668421,331.8804953,601.5718143,1,NA,NA," ",20
2005-03-28,2005-04-02,2005-03-30,2457.605396,896.56118037504,417.04303417344,1042.02209936,770.1276616,1449.863756,1,NA,NA," ",6
2005-04-02,2005-04-08,2005-04-04,5460.766883,1902.8427492384,1085.4022149504,1534.52317366667,1449.863756,1703.842009,1,NA,NA," ",7
2005-07-05,2005-07-13,2005-07-09,3482.129287,1288.38595400064,863.01654166656,615.4071359,571.5749423,659.2393295,1,NA,NA," ",9
2005-10-07,2006-04-03,2005-10-16,5705.241331,14848.0394782015,13115.6844259012,80.6407949231461,77.04057738,148.2448799,4,NA,NA," ",179
2005-10-07,2005-11-06,2005-10-16,5705.241331,6180.24704542963,5534.48274874675,180.298707036,77.04057738,421.2343429,1,NA,NA,"overlaid",31
2005-11-29,2005-12-08,2005-12-01,2341.799712,1032.25490878464,626.88373778016,497.739246633333,478.8821141,563.7392105,1,NA,NA,"overlaid",10
2006-04-22,2006-05-02,2006-04-24,2927.742569,1212.78139688448,960.26654906208,261.5703775,241.1089256,343.4161851,1,NA,NA," ",11
2006-06-02,2006-06-14,2006-06-04,3992.54411,2097.4733202096,1571.49549032544,443.948979433333,412.2690373,602.3486901,1,NA,NA," ",13
2006-06-02,2006-06-11,2006-06-04,3992.54411,1498.3930272528,1103.90965483968,454.508960144444,412.2690373,602.3486901,1,NA,NA,"first wave",10
2006-06-24,2006-07-05,2006-06-30,5737.767994,3061.43854083936,2349.77027197968,764.829879190909,572.5817943,925.0366166,1,NA,NA," ",12
2006-07-12,2006-07-21,2006-07-14,2454.387847,1010.4029812368,691.31712899808,376.000248422222,348.5228214,472.171243,1,NA,NA," ",10
2006-08-27,2006-09-12,2006-09-03,3671.443519,1773.977445504,1407.56818369536,259.79024895,222.9510189,307.1549733,2,NA,NA," ",17
2006-08-27,2006-09-07,2006-08-28,2128.841579,838.043906832,586.13753933856,230.605923845455,222.9510189,307.1549733,2,NA,NA,"first wave",12
2006-09-01,2006-09-12,2006-09-03,2907.3462117,935.933538672,789.97349535984,55.8463587818182,0,307.1549733,1,NA,NA,"second wave",12
2006-10-27,2006-11-06,2006-10-29,3416.103015,1399.32829036224,974.01112762464,440.04715536,405.2351025,579.2953668,1,NA,NA," ",11
2006-11-08,2006-11-16,2006-11-09,3586.233333,1566.31103731296,913.63611962592,727.3313560375,655.0206479,1233.506313,1,NA,NA," ",9
2006-11-08,2006-11-13,2006-11-09,3586.233333,1043.90624879136,635.98442523696,770.71778092,655.0206479,1233.506313,1,NA,NA,"first wave",6
2006-11-12,2006-11-16,2006-11-13,2156.438655,522.4047885216,309.2548976352,308.37657825,0,1233.506313,1,NA,NA,"second wave",5
2007-03-15,2007-03-24,2007-03-18,3354.37274,1436.811622128,898.52916225888,624.963785633333,490.4200095,894.0513379,1,NA,NA," ",10
2007-04-15,2007-04-23,2007-04-17,4911.85902,1876.13319978144,1395.34297290144,673.7927613,651.9978101,739.1776149,1,NA,NA," ",9
2007-07-18,2007-07-26,2007-07-20,3499.058794,1078.22097784512,780.92967509568,378.521612225,326.9342795,533.2836104,1,NA,NA," ",9
2007-07-28,2007-08-02,2007-07-30,2959.53643,806.5103277168,491.7755683368,703.37843832,602.6814566,854.4239109,1,NA,NA," ",6
2008-02-12,2008-02-18,2008-02-14,2150.029261,739.3441104,389.12783852736,630.4116536,540.0919366,811.0510876,1,NA,NA," ",7
2008-03-04,2008-03-14,2008-03-06,2994.843644,1692.7041067056,1141.4825742816,553.89693786,497.8363066,778.1394629,1,NA,NA," ",11
2008-05-08,2008-05-25,2008-05-10,2210.575954,1158.85890391392,834.66748269216,190.854937488235,181.6661305,259.7709899,1,NA,NA," ",18
2008-06-22,2008-07-20,2008-07-08,2195.812426,2261.39760348768,1598.0661604656,282.572930685714,215.5458444,332.8432454,1,NA,NA," ",29
2008-07-05,2008-07-20,2008-07-08,2195.812426,1207.80505042848,992.12262740928,66.56864908,0,332.8432454,1,NA,NA,"second wave",16
2008-09-06,2008-09-20,2008-09-11,4493.413268,2667.92279998176,2251.70676737568,322.8314195,269.6751125,418.5127721,2,NA,NA," ",15
2008-12-11,2008-12-19,2008-12-13,4940.542084,1925.9086850784,1235.23279128,876.05172325,752.861702,1245.621787,1,NA,NA," ",9
2009-06-12,2009-06-17,2009-06-14,2778.635593,1003.51965852864,400.82753522304,1305.47744056,946.9045796,1843.336732,1,NA,NA," ",6
2009-06-17,2009-06-21,2009-06-19,4060.424583,1195.1300503584,426.7775526048,2223.242181,1843.336732,2603.14763,1,NA,NA," ",5
2009-06-26,2009-07-01,2009-06-28,2847.294796,899.97356937024,497.18467008864,923.62081704,888.57724,976.1861826,1,NA,NA," ",6
2009-07-20,2009-07-30,2009-07-25,6509.222716,2436.2491202352,1634.4527879232,928.00501425,828.5383095,1027.471719,2,NA,NA," ",11
2009-08-28,2009-09-08,2009-08-30,4256.042409,1568.7406848528,1269.68588236944,282.403045972727,263.9693353,365.354744,1,NA,NA," ",12
2009-09-11,2009-09-16,2009-09-13,2277.994053,666.432822024,391.3328598696,615.36670448,529.6116506,743.9992853,1,NA,NA," ",6
2009-10-15,2009-11-06,2009-10-29,3416.831978,2930.80081362912,2117.26791373248,458.9514712,314.4879485,541.5020556,2,NA,NA," ",23
