"V3.Begin","V3.End","V3.Peak_date","V3.DailyMQ","V3.Volume","V3.dir_Volume","V3.baseflow_peak","V3.baseflow_begin","V3.baseflow_end","V3.No_Peaks","V3.HQ","V3.HQ_dir","V3.Comments","V3.Duration"
1984-04-04,1984-04-11,1984-04-06,4805.283312,1756.55753274816,1123.2660209184,1000.48017885714,938.3084424,1155.90952,1,NA,NA," ",8
1984-05-28,1984-06-07,1984-05-31,7169.756719,2506.2553160064,1995.883183584,569.09002012,536.6623204,644.7546528,1,NA,NA," ",11
1984-06-17,1984-06-24,1984-06-19,2096.621306,572.98031368704,393.92514622944,262.437992385714,217.6128829,374.5007661,1,NA,NA," ",8
1984-06-29,1984-07-13,1984-07-01,3848.566466,2477.893116672,1780.99351344,492.506509285714,459.052895,693.228195,2,NA,NA," ",15
1984-06-29,1984-07-09,1984-07-01,3848.566466,1700.1693472896,1202.3839164096,505.887955,459.052895,693.228195,2,NA,NA,"first wave",11
1985-09-26,1985-10-29,1985-09-28,4101.954863,2398.78639448755,2025.60430473446,97.8431819084849,93.28555538,168.4863931,1,NA,NA," ",34
1985-09-26,1985-10-18,1985-09-28,4101.954863,1965.92352533395,1717.13546549856,100.121995172727,93.28555538,168.4863931,1,NA,NA,"first wave",23
1986-01-25,1986-02-02,1986-01-28,2513.11079,1067.80633995456,665.31889760832,545.7567809875,436.1198221,728.4850458,1,NA,NA," ",9
1986-02-17,1986-03-01,1986-02-22,2218.440007,1388.7918365328,953.1052345872,407.531119183333,344.0746301,496.3702039,1,NA,NA," ",13
1986-03-13,1986-03-21,1986-03-16,3169.645119,1517.23506252096,890.06130787392,862.969978875,729.7716054,1084.967268,1,NA,NA," ",9
1986-04-15,1986-04-28,1986-04-18,2798.744321,1135.72012393152,809.85036002976,253.836223607692,222.7305173,357.5219113,1,NA,NA," ",14
1986-06-06,1986-06-25,1986-06-09,2104.857215,1393.1007553008,1101.04434018144,154.374738226316,143.5124899,212.3067293,1,NA,NA," ",20
1986-07-29,1986-08-07,1986-08-04,3777.558863,2037.2408953488,1280.5431322968,1066.1136255,694.1373285,1252.101774,2,NA,NA," ",10
1986-08-16,1986-08-26,1986-08-19,6402.560551,2548.27760942592,1892.27952349632,718.7863431,658.0802919,860.4337959,1,NA,NA," ",11
1986-11-18,1986-12-02,1986-11-28,2669.755566,1932.777557568,1152.64437878304,728.907538242857,449.0536486,840.8490941,1,NA,NA," ",15
1986-11-18,1986-11-27,1986-11-22,2279.447865,1102.7710843488,601.25689798704,623.184957711111,449.0536486,840.8490941,1,NA,NA,"first wave",10
1986-11-26,1986-12-02,1986-11-28,2669.755566,830.0064732192,612.05838802848,280.283031366667,0,840.8490941,1,NA,NA,"second wave",7
1986-12-02,1986-12-08,1986-12-04,3906.785341,1262.11661283744,753.90456316032,933.847910066667,840.8490941,1119.845542,1,NA,NA," ",7
1987-02-28,1987-03-08,1987-03-02,2052.502732,831.26253655584,519.1943109264,404.375904025,357.2642131,545.7109768,1,NA,NA," ",9
1987-03-30,1987-04-17,1987-04-06,4179.188098,2612.87109609408,1891.8002717856,439.144103955556,353.3681919,573.9348229,2,NA,NA," ",19
1987-03-30,1987-04-14,1987-04-06,4179.188098,2339.59654666944,1738.70419307904,456.299286366667,353.3681919,573.9348229,2,NA,NA,"first wave",16
1987-07-01,1987-07-08,1987-07-03,3037.923982,921.05456643648,627.19963882128,451.402650285714,405.444527,566.2979585,1,NA,NA," ",8
1987-08-02,1987-08-20,1987-08-06,2049.58785,1328.24680901568,1088.60738750784,132.9736657,116.0812909,192.0969775,2,NA,NA," ",19
1987-08-02,1987-08-17,1987-08-06,2049.58785,1043.02763608032,843.32811815712,136.35214066,116.0812909,192.0969775,2,NA,NA,"first wave",16
1987-09-07,1987-09-27,1987-09-14,4066.972277,2853.84739629312,2133.17090099712,395.90595002,346.5508004,487.5655136,3,NA,NA," ",21
1987-09-07,1987-09-21,1987-09-14,4066.972277,1785.91520915712,1281.44166244992,417.058157,346.5508004,487.5655136,3,NA,NA,"first wave",15
1987-09-17,1987-09-27,1987-09-20,2353.5119362,1067.932187136,857.3038852608,146.26965408,0,487.5655136,1,NA,NA,"second wave",11
1987-10-03,1987-10-16,1987-10-05,2337.206376,1293.09316729056,907.09241986944,286.8965191,261.6675791,425.6556891,1,NA,NA," ",14
1987-10-27,1987-11-05,1987-10-29,2266.524747,913.9899388752,642.14558102304,305.102281155556,269.5088408,429.6793224,1,NA,NA," ",10
1987-11-09,1987-11-23,1987-11-12,2210.220943,1179.53771878656,727.46106997536,321.528281892857,282.3690315,465.1122,1,NA,NA," ",15
1987-11-09,1987-11-20,1987-11-12,2210.220943,971.92381080384,616.72072959504,332.208077454545,282.3690315,465.1122,1,NA,NA,"first wave",12
1988-02-11,1988-02-19,1988-02-13,2487.932967,1028.10297333888,647.23296022272,475.521184575,400.0151511,702.039285,1,NA,NA," ",9
1988-05-16,1988-06-01,1988-05-22,3344.338628,2261.06212511808,1853.88422421312,273.5964787125,210.7533174,378.3350809,1,NA,NA," ",17
1988-10-21,1988-12-15,1988-11-22,2134.904993,3226.71388314816,2428.87779877536,176.253031629091,116.81671,218.9728878,3,NA,NA," ",56
1989-03-30,1989-04-04,1989-04-01,2147.349523,822.66861462624,320.73771129264,1103.71520326,871.0676521,1452.68653,1,NA,NA," ",6
1989-05-05,1989-05-10,1989-05-07,3727.233379,1216.6817930208,588.3524311248,1407.6085916,1220.178496,1688.753735,1,NA,NA," ",6
1989-05-15,1989-05-21,1989-05-17,4621.996876,1569.9615829056,901.7466695136,1256.46629266667,1191.409243,1386.580392,1,NA,NA," ",7
1989-06-07,1989-06-28,1989-06-11,5101.649269,4910.8632044112,3270.228130476,744.074583690476,645.5173495,1162.942829,1,NA,NA," ",22
1989-06-07,1989-06-22,1989-06-11,5101.649269,3701.5257069648,2529.6435112968,783.497477366667,645.5173495,1162.942829,1,NA,NA,"first wave",16
1989-06-21,1989-06-28,1989-06-25,2958.672395,1209.3374974464,857.6635859568,664.538759428571,0,1162.942829,1,NA,NA,"second wave",8
1989-08-11,1989-08-28,1989-08-13,3176.430292,1951.218277848,1540.88104930128,231.569590252941,216.8620709,341.8759854,2,NA,NA," ",18
1989-08-11,1989-08-24,1989-08-13,3176.430292,1443.38119582464,1129.59390340656,236.094980823077,216.8620709,341.8759854,2,NA,NA,"first wave",14
1989-09-15,1989-09-30,1989-09-22,3665.687375,2360.67185143584,1688.56208946144,511.565401573333,413.036064,624.1703588,1,NA,NA," ",16
1989-09-19,1989-09-30,1989-09-22,3041.5170162,1633.8701787264,1337.26442422464,170.228279672727,0,624.1703588,1,NA,NA,"second wave",12
1989-10-01,1989-10-07,1989-10-03,2518.708437,776.33427856896,444.20541392736,597.9573158,512.5105869,768.8507736,1,NA,NA," ",7
1989-10-17,1989-10-30,1989-10-21,4136.343134,2060.07125280192,1656.21633911424,325.803074669231,271.7960943,447.3187805,1,NA,NA," ",14
1990-01-25,1990-02-09,1990-01-31,2936.174268,2145.44930535072,1326.01011653952,615.04164042,546.0749033,718.4917461,2,NA,NA," ",16
1990-05-10,1990-05-24,1990-05-12,2056.413861,1638.38464034688,993.73191866496,482.564979914286,462.4121618,603.4818886,1,NA,NA," ",15
1990-07-11,1990-07-21,1990-07-14,3762.42206,1274.13856691424,1003.01615514144,281.70546926,233.5650416,394.0331338,1,NA,NA," ",11
1990-08-05,1990-09-09,1990-08-25,9655.785658,7149.35246557248,6520.68511359408,215.318373314286,155.9125296,259.8727561,3,NA,NA," ",36
1990-08-05,1990-08-24,1990-08-12,3248.62036,2125.78400862432,1784.50744612176,194.213665678947,155.9125296,259.8727561,2,NA,NA,"first wave",20
1990-08-19,1990-09-09,1990-08-25,9655.785658,5023.56845694816,4787.81189261424,74.2493588857143,0,259.8727561,1,NA,NA,"second wave",22
1990-12-23,1990-12-29,1990-12-25,2393.07176,946.92869206272,421.38731454336,932.677879533333,770.4820278,1257.069583,1,NA,NA," ",7
1991-03-02,1991-03-12,1991-03-05,3094.785562,1333.27133716608,915.83285590368,447.23336057,393.3638159,572.9289648,1,NA,NA," ",11
1991-03-22,1991-03-27,1991-03-24,2213.3933,736.02268746336,342.04713589296,874.92744354,726.7154439,1097.245443,1,NA,NA," ",6
1991-08-19,1991-08-25,1991-08-21,2915.099895,735.99123637728,520.04702649024,391.7455921,342.1186826,490.9994111,1,NA,NA," ",7
1991-11-22,1991-11-29,1991-11-24,2433.274892,859.37400509472,573.24641417856,429.513467071429,371.4053409,574.7837825,1,NA,NA," ",8
1991-12-02,1991-12-09,1991-12-04,2659.630846,900.22063738464,550.67765740992,531.091264728571,468.6155525,687.2805453,1,NA,NA," ",8
1992-05-30,1992-06-15,1992-06-07,2105.622323,1352.59662988224,1031.71786382016,232.11716295,179.2490885,284.9852374,2,NA,NA," ",17
1992-09-25,1992-09-30,1992-09-27,2278.169931,773.29283638752,402.16474823472,844.80644042,787.6610155,930.5245778,1,NA,NA," ",6
1992-12-10,1992-12-25,1992-12-13,2320.658864,1594.4933422656,1127.9234366784,308.11598152,273.5215404,446.493746,1,NA,NA," ",16
1993-03-13,1993-03-17,1993-03-14,2310.409857,669.08895116256,370.82140857504,761.773069925,660.5034819,1065.581834,1,NA,NA," ",5
1993-03-28,1993-04-06,1993-04-03,2769.941043,1534.1278982976,638.7387726816,1169.37294133333,1097.792316,1205.163254,1,NA,NA," ",10
1993-07-19,1993-07-25,1993-07-20,2310.967871,456.21728449344,344.4794170128,191.932158216667,180.1263744,250.9610773,1,NA,NA," ",7
1993-11-27,1993-12-18,1993-12-06,4514.40961,2532.6006555168,1933.391055672,317.863667285714,243.532444,416.971965,2,NA,NA," ",22
1993-12-04,1993-12-18,1993-12-06,3965.989201,1615.93123506048,1363.74659062848,59.5674235714286,0,416.971965,1,NA,NA,"second wave",15
1994-01-28,1994-02-02,1994-01-30,2154.864773,696.72731717376,398.43277163136,665.12581854,563.6425599,817.3507065,1,NA,NA," ",6
1994-03-08,1994-03-15,1994-03-11,3042.914897,1114.76366444736,578.17862964,860.470112228571,700.0265514,1074.39486,1,NA,NA," ",8
1994-03-21,1994-04-22,1994-03-30,2925.054442,4804.77735518112,3281.22721531296,522.087292953125,484.8462251,617.2589108,2,NA,NA," ",33
1994-07-21,1994-08-04,1994-07-24,2496.396997,1991.67471873504,1209.503896416,527.576028092857,438.2811008,854.9907615,1,NA,NA," ",15
1994-08-11,1994-08-28,1994-08-20,2565.925143,2132.4987060768,1536.382991412,410.624123323529,324.729544,486.9748605,2,NA,NA," ",18
1994-11-27,1994-12-18,1994-11-29,2655.100875,2169.57991599072,1510.55008221456,273.824758838095,252.790135,473.6536853,2,NA,NA," ",22
1994-11-27,1994-12-07,1994-11-29,2655.100875,989.65343636928,675.82970599968,296.96284506,252.790135,473.6536853,1,NA,NA,"first wave",11
1995-10-20,1995-11-01,1995-10-22,3781.422381,1531.579687416,1056.00417181344,421.040215816667,402.2125635,515.1784774,1,NA,NA," ",13
1995-11-11,1995-11-22,1995-11-16,3053.78034,1816.3854830592,1280.4821914608,555.743566536364,474.4661469,653.2764701,1,NA,NA," ",12
1996-01-18,1996-02-06,1996-01-20,4568.725189,3302.02339065792,2635.26890963328,335.414319689474,316.5484435,495.7742673,2,NA,NA," ",20
1996-01-18,1996-01-29,1996-01-20,4568.725189,1695.16693181952,1309.15117964736,349.134956918182,316.5484435,495.7742673,1,NA,NA,"first wave",12
1996-01-24,1996-02-06,1996-01-29,2977.9243877,1606.8564588384,1328.42963032272,190.6824105,0,495.7742673,1,NA,NA,"second wave",14
1996-04-14,1996-04-21,1996-04-17,2662.07755,977.245343352,501.42278954736,775.878025628571,710.6843361,862.802945,1,NA,NA," ",8
1996-07-12,1996-07-24,1996-07-16,4119.090516,2072.43378756576,1594.95662223648,427.438762366667,361.2569404,559.8024063,1,NA,NA," ",13
1996-08-12,1996-08-16,1996-08-14,2085.075733,503.86257523296,302.56760088864,582.45073595,460.6431279,704.258344,1,NA,NA," ",5
1996-09-16,1996-09-26,1996-09-18,2390.92614,972.22124708928,668.98379189088,309.7714956,282.3063081,419.6322456,1,NA,NA," ",11
1996-10-18,1996-11-01,1996-10-21,4651.311457,2046.97895028768,1632.6429182208,285.717402164286,243.100672,441.9787461,1,NA,NA," ",15
1996-11-08,1996-11-19,1996-11-10,4336.237719,1740.8587121568,1384.44034871808,316.413704354545,282.9247801,467.1138635,1,NA,NA," ",12
1996-12-01,1996-12-12,1996-12-03,3914.627885,2250.48777951456,1459.16181686448,707.943800918182,636.6979049,1028.550333,1,NA,NA," ",12
1996-12-13,1996-12-18,1996-12-15,2546.540841,949.1468814432,426.5981307792,1193.5704518,1129.437901,1289.769278,1,NA,NA," ",6
1997-03-30,1997-04-05,1997-04-02,2806.191404,1060.41381304896,589.04643184128,909.2734977,768.2736434,1050.273352,1,NA,NA," ",7
1997-11-07,1997-11-20,1997-11-10,2663.833874,1689.57477743328,1112.27703307488,455.641878792308,405.6412789,622.3105451,1,NA,NA," ",14
1997-11-07,1997-11-16,1997-11-10,2663.833874,1188.08654063328,788.41887146208,477.864367633333,405.6412789,622.3105451,1,NA,NA,"first wave",10
1998-03-08,1998-03-16,1998-03-10,2875.042642,1140.60533344704,712.57742622144,529.56359625,439.8738545,798.6328215,1,NA,NA," ",9
1998-04-09,1998-04-15,1998-04-11,2176.086219,726.40310305536,447.23996192448,492.1425064,399.4092278,677.6090636,1,NA,NA," ",7
1998-05-03,1998-05-20,1998-05-13,6257.809217,3608.73590370912,2777.82639619248,576.414358117647,505.027731,626.3849971,1,NA,NA," ",18
1998-06-11,1998-06-29,1998-06-14,3203.616149,1745.94376165824,1278.9498107808,234.6421618,201.8237266,398.7343378,1,NA,NA," ",19
1999-01-02,1999-02-25,1999-01-26,2319.356341,4732.61535417312,3613.7315884032,232.340297211111,172.5376993,307.0935446,4,NA,NA," ",55
1999-01-03,1999-02-01,1999-01-26,2319.356341,3261.3928327152,2075.06847259584,516.479886982759,400.0979553,546.8403909,4,NA,NA,"overlaid",30
1999-03-21,1999-03-30,1999-03-23,3249.264001,1289.64352060224,901.83775572432,446.398645366667,404.5404373,592.9023736,1,NA,NA," ",10
1999-09-09,1999-09-14,1999-09-11,3376.827262,1006.2036746496,536.6248243056,1072.85533,1016.324332,1157.651827,1,NA,NA," ",6
1999-09-15,1999-09-27,1999-09-17,11757.96936,4923.01957082112,3967.9574417856,875.983417166667,853.3934663,988.9331715,1,NA,NA," ",13
2000-07-15,2000-07-23,2000-07-17,4828.609166,1588.88330784864,1175.92749417312,568.6175656,539.7874841,655.1078101,1,NA,NA," ",9
2000-08-11,2000-08-18,2000-08-14,3506.235839,1030.09088016864,686.59028719632,552.880217971429,462.4175479,673.4971114,1,NA,NA," ",8
2000-12-16,2000-12-25,2000-12-18,2909.166632,1273.29959969856,843.43508650224,518.106766588889,490.3447383,615.2738656,1,NA,NA," ",10
2001-06-16,2001-07-06,2001-06-25,4336.82725,2987.6917863312,2461.0088335536,299.598340645,252.8430274,356.7437235,2,NA,NA," ",21
2001-06-16,2001-06-27,2001-06-18,3451.2755,1208.44825288704,918.77262885936,271.734063054545,252.8430274,356.7437235,2,NA,NA,"first wave",12
2001-06-21,2001-07-06,2001-06-25,3812.3515825,1779.24353344416,1548.07360061616,95.1316596,0,356.7437235,1,NA,NA,"second wave",16
2002-06-06,2002-06-23,2002-06-08,2119.35726,1349.60608795392,990.26208629712,207.506983070588,196.0779264,293.2249081,1,NA,NA," ",18
2002-06-06,2002-06-15,2002-06-08,2119.35726,703.08162179712,512.84067974352,217.666144555556,196.0779264,293.2249081,1,NA,NA,"first wave",10
2002-09-26,2002-10-10,2002-09-28,2575.449112,1183.43728717632,958.79747117376,154.928968028571,142.6149018,228.8133654,1,NA,NA," ",15
2002-10-10,2002-11-04,2002-10-17,2713.056752,2487.78871997184,1830.89242949184,270.984326456,228.8133654,379.4239406,1,NA,NA," ",26
2002-10-10,2002-10-27,2002-10-17,2713.056752,2000.50572088224,1553.81624335584,290.8294846,228.8133654,379.4239406,1,NA,NA,"first wave",18
2002-12-25,2002-12-31,2002-12-27,2714.746167,948.94152483456,570.16435483008,691.149629666667,612.1172146,849.2144598,1,NA,NA," ",7
2003-01-01,2003-01-08,2003-01-03,3000.757384,1385.91627361632,813.263870484,873.096149785714,774.7631433,1118.928666,1,NA,NA," ",8
2003-02-22,2003-03-01,2003-02-24,2452.394591,809.28089335296,559.8892155024,366.125510471429,304.4875715,520.2203579,1,NA,NA," ",8
2003-03-18,2003-03-29,2003-03-22,2256.288368,1459.28400159744,651.12559345728,791.164038963636,633.3747418,1067.295309,1,NA,NA," ",12
2003-06-03,2003-06-06,2003-06-05,3369.605444,844.8220137024,287.4032814384,2239.86514966667,1882.545481,2418.524984,1,NA,NA," ",4
2003-06-12,2003-06-29,2003-06-23,6106.562817,4363.33022388576,3337.660443636,735.036483258824,573.4161483,823.1930296,1,NA,NA," ",18
2003-07-22,2003-07-30,2003-07-26,2842.469108,1230.85558979712,825.37939882368,586.6264337,483.78493,689.4679374,1,NA,NA," ",9
2003-08-01,2003-08-20,2003-08-10,4769.072159,3922.05693028896,3099.93279808176,496.489671915789,418.7847729,582.8284486,2,NA,NA," ",20
2003-09-01,2003-09-12,2003-09-05,4552.904175,1939.79757698208,1531.05823791072,406.223876336364,342.6319375,517.5097693,1,NA,NA," ",12
2003-09-13,2003-09-22,2003-09-17,2027.279338,1164.42279511488,532.33172742096,783.805272166667,551.2529259,1074.495705,1,NA,NA," ",10
2003-09-23,2003-09-28,2003-09-24,4346.850214,1379.0034844992,777.8127781872,1343.0103532,1310.587153,1472.703154,1,NA,NA," ",6
2003-10-27,2003-11-05,2003-10-30,3063.48301,1426.51271906784,1013.71465605456,492.689297566667,416.3444796,645.3789335,1,NA,NA," ",10
2003-11-19,2003-12-05,2003-11-21,3813.181572,2164.16287951776,1482.15623412384,406.9696958625,378.1763563,608.5230728,1,NA,NA," ",17
2003-11-19,2003-11-30,2003-11-21,3813.181572,1606.84347281472,1137.9639041064,420.057577481818,378.1763563,608.5230728,1,NA,NA,"first wave",12
2003-12-05,2003-12-10,2003-12-07,2146.793079,590.59365389856,309.13283950416,642.92834492,608.5230728,694.5362531,1,NA,NA," ",6
2003-12-10,2003-12-22,2003-12-15,2832.39017,1899.49987745856,1086.458132592,769.242526933333,694.5362531,873.8313103,1,NA,NA," ",13
2003-12-24,2003-12-29,2003-12-26,2288.524216,783.53923798656,399.90812697216,865.87054254,777.2127959,998.8571625,1,NA,NA," ",6
2004-04-12,2004-04-23,2004-04-15,3617.577849,1378.23302514816,1071.25031498832,286.694465736364,243.1233926,402.8839941,1,NA,NA," ",12
2004-07-12,2004-08-12,2004-07-13,4370.639306,4778.14805140896,4070.2340345112,199.072257480645,194.5734604,334.0361699,4,NA,NA," ",32
2004-07-12,2004-07-25,2004-07-13,4370.639306,1851.5256453216,1554.65847694512,205.301361130769,194.5734604,334.0361699,1,NA,NA,"first wave",14
2004-07-23,2004-08-12,2004-07-29,3651.481209,2926.62240608736,2638.01515529376,100.21085097,0,334.0361699,2,NA,NA,"second wave",21
2004-08-01,2004-08-04,2004-08-03,2524.280249,699.7276142496,284.966982576,1618.81078166667,1544.194687,1656.118829,1,NA,NA,"aufgesetzt",4
2004-09-17,2004-09-27,2004-09-19,4827.085157,1678.82622836544,1380.28297338144,292.6234358,257.3482765,433.724073,1,NA,NA," ",11
2004-09-28,2004-10-05,2004-09-29,5126.401665,1659.72525688512,1138.5844525152,787.459858685714,757.773958,965.5752628,1,NA,NA," ",8
2004-11-28,2004-12-01,2004-11-29,2119.141754,555.74164293696,247.11974638272,1060.21883226667,799.3147024,1582.027092,1,NA,NA," ",4
2005-01-03,2005-01-22,2005-01-07,2845.036361,2763.42869381184,2012.1790087872,389.789231536842,340.448596,574.8166148,2,NA,NA," ",20
2005-03-28,2005-04-11,2005-04-04,4582.991074,2745.71485706016,1781.30673258624,797.29507645,693.1755054,901.4146475,2,NA,NA," ",15
2005-03-28,2005-04-05,2005-03-30,2313.604517,1153.51240656096,602.42204971872,745.235290925,693.1755054,901.4146475,2,NA,NA,"first wave",9
2005-04-01,2005-04-11,2005-04-04,3394.843142,1592.2024504992,1202.7913227792,270.42439425,0,901.4146475,1,NA,NA,"second wave",11
2005-07-06,2005-07-15,2005-07-10,3060.768004,1215.24769140768,815.91967173456,496.578404877778,360.8926843,666.1855556,1,NA,NA," ",10
2005-08-29,2005-09-08,2005-08-31,2593.049201,998.27024925312,779.03475341472,224.14953488,204.4193669,303.0702068,1,NA,NA," ",11
2005-10-07,2006-02-28,2005-10-14,4258.309273,13004.3222357587,10750.3856010144,131.760982286806,126.4409463,235.8816866,8,NA,NA," ",145
2005-10-08,2005-10-21,2005-10-14,4258.309273,2901.87721509696,2099.22184118592,704.309867023077,580.6503449,848.5793095,1,NA,NA,"overlaid",14
2005-10-21,2005-11-06,2005-10-26,2880.926941,1788.21783260928,939.21872530176,702.0601534375,848.5793095,379.7180101,1,NA,NA,"overlaid",17
2005-11-28,2005-12-08,2005-12-01,2713.440605,1232.3414864736,726.6085234272,578.91602112,569.2814364,601.3967188,1,NA,NA,"overlaid",11
2006-01-11,2006-02-02,2006-01-20,2705.952963,2465.80735176288,1559.59467237504,473.979445831818,461.4970861,492.009521,2,NA,NA,"overlaid",23
2006-04-22,2006-04-30,2006-04-24,2109.396298,766.3804400016,551.599405416,278.23268775,245.728925,375.743976,1,NA,NA," ",9
2006-06-01,2006-06-13,2006-06-04,3566.175367,1534.42559586528,1127.36588027616,347.50541745,302.3992265,482.8239903,1,NA,NA," ",13
2006-06-24,2006-07-05,2006-06-29,8606.228494,4207.15187054784,3258.84368260512,986.308641054545,871.4048586,1124.19318,1,NA,NA," ",12
2006-08-27,2006-09-11,2006-08-30,3314.067109,1762.54840630368,1370.78738268048,272.12923344,252.0255621,352.5439188,2,NA,NA," ",16
2006-08-27,2006-09-07,2006-08-30,3314.067109,1159.27170232608,871.9802850024,279.439659381818,252.0255621,352.5439188,2,NA,NA,"first wave",12
2006-10-27,2006-11-06,2006-10-29,2783.282505,1109.45372588064,782.60777571744,325.02044382,289.5047905,467.0830571,1,NA,NA," ",11
2006-11-07,2006-11-29,2006-11-18,2634.006217,2940.11747320896,2011.5611708544,488.5081557,403.4824895,573.5338219,3,NA,NA," ",23
2006-11-07,2006-11-25,2006-11-18,2634.006217,2413.38076407936,1653.65288033472,507.402748188889,403.4824895,573.5338219,3,NA,NA,"first wave",19
2007-03-01,2007-03-10,2007-03-03,2827.252711,965.5790535792,663.11811014256,346.039956622222,311.6981118,466.2364135,1,NA,NA," ",10
2007-03-15,2007-03-21,2007-03-17,3076.508894,999.60518545632,536.02375133376,818.6400732,667.4116003,1121.097019,1,NA,NA," ",7
2007-04-15,2007-04-22,2007-04-17,4520.73748,1701.47422590048,1148.4048508056,887.633983114286,851.8572148,977.0759039,1,NA,NA," ",8
2007-08-20,2007-08-28,2007-08-22,2213.733741,643.77745494912,444.14893683072,267.75796975,246.7015325,330.9272815,1,NA,NA," ",9
2008-03-04,2008-03-15,2008-03-06,3227.936677,2026.47855923424,1398.50575457328,582.266706490909,537.4215124,784.0700799,1,NA,NA," ",12
2008-04-27,2008-05-05,2008-04-30,2093.349785,759.33388134144,477.3383910144,381.590431675,302.4229666,513.5362068,1,NA,NA," ",9
2008-07-23,2008-07-30,2008-07-25,3248.450227,1043.42503115232,757.50899637312,430.570047185714,374.3370881,571.1524449,1,NA,NA," ",8
2008-09-06,2008-09-22,2008-09-08,3657.415777,1670.68416550176,1388.81978150688,170.824107875,159.8004926,247.9894148,1,NA,NA," ",17
2008-09-06,2008-09-18,2008-09-08,3657.415777,1267.63155506016,1056.233267064,174.4986463,159.8004926,247.9894148,1,NA,NA,"first wave",13
2008-09-25,2008-10-10,2008-09-29,2115.947096,1425.2632255008,1100.3596973928,216.454515346667,177.3200566,324.0742769,1,NA,NA," ",16
2008-10-25,2009-01-22,2008-12-13,3463.488259,7667.8229805696,5907.91541539968,235.745778665169,160.8603476,296.8767428,4,NA,NA," ",90
2008-11-13,2008-11-24,2008-11-17,2579.451213,1167.4062630864,763.5207264912,406.226076209091,356.2589781,493.6684979,1,NA,NA,"overlaid",12
2008-12-10,2009-01-06,2008-12-13,3463.488259,3045.19037554368,2191.36935850128,359.740232666667,357.9497415,374.064162,2,NA,NA,"overlaid",28
2009-06-18,2009-06-25,2009-06-22,3044.877086,1321.7327437248,638.0224906752,1138.388068,1075.06994,1185.876664,1,NA,NA," ",8
2009-07-29,2009-08-10,2009-08-03,3833.866465,1772.30357126784,1368.51325569792,377.579888316667,318.1880704,460.7284334,1,NA,NA," ",13
2009-08-21,2009-08-28,2009-08-23,2956.812753,1010.50613373888,691.71306182352,466.8034783,386.4015201,667.8083738,1,NA,NA," ",8
2009-09-10,2009-09-18,2009-09-12,2735.755064,740.59417671264,527.63072213088,277.9407048,247.7745598,368.4391398,1,NA,NA," ",9
2009-12-08,2009-12-13,2009-12-10,2506.752575,787.0178305584,372.1389630984,930.3743923,810.4009665,1110.334531,1,NA,NA," ",6
