"V5.Begin","V5.End","V5.Peak_date","V5.DailyMQ","V5.Volume","V5.dir_Volume","V5.baseflow_peak","V5.baseflow_begin","V5.baseflow_end","V5.No_Peaks","V5.HQ","V5.HQ_dir","V5.Comments","V5.Duration"
1987-02-28,1987-03-08,1987-03-03,2054.079582,852.78197962368,529.08575566464,444.485991375,373.0124379,563.6085805,1,NA,NA," ",9
1987-03-30,1987-04-12,1987-04-06,3118.921218,1923.00936205824,1259.6867131176,596.827969653846,509.1469048,671.9831681,2,NA,NA," ",14
1987-04-03,1987-04-12,1987-04-06,3118.921218,1278.7368880032,1017.46983224592,223.994389366667,0,671.9831681,1,NA,NA,"second wave",10
1987-07-12,1987-07-19,1987-07-16,3330.131057,1353.62591284896,738.4483383768,1032.23372538571,911.6334259,1122.68395,1,NA,NA," ",8
1987-09-07,1987-09-27,1987-09-15,8081.855349,4981.37189095296,4081.31981850816,507.1111016,452.1016366,589.6252991,3,NA,NA," ",21
1987-09-07,1987-09-24,1987-09-15,8081.855349,3947.23829172096,3182.19403014288,516.818654247059,452.1016366,589.6252991,3,NA,NA,"first wave",18
1987-09-18,1987-09-27,1987-09-20,2718.511248,1034.133599232,804.88728294192,131.027844244444,0,589.6252991,1,NA,NA,"second wave",10
1987-10-03,1987-10-12,1987-10-05,2165.731678,1058.68759414176,665.8117381512,423.708866544444,358.4826923,652.0004764,1,NA,NA," ",10
1987-10-27,1987-11-06,1987-10-29,2601.813838,1044.5628920832,746.1893397888,301.013787,271.4631386,419.2163806,1,NA,NA," ",11
1987-11-10,1987-11-17,1987-11-12,2657.008777,975.7856277504,633.36839251536,510.665634571429,436.6650626,695.6670645,1,NA,NA," ",8
1988-05-17,1988-06-01,1988-05-22,2778.073613,1818.56389680864,1442.50502210784,268.292656133333,224.5401988,355.7975708,1,NA,NA," ",16
1988-07-19,1988-08-02,1988-07-25,2555.812973,1527.22692654048,1173.60320710464,282.9911977,226.852474,357.8428293,1,NA,NA," ",15
1988-11-20,1988-11-25,1988-11-22,2041.208662,696.97662095232,370.69511105952,739.8142991,677.9464039,832.6161419,1,NA,NA," ",6
1989-05-01,1989-06-01,1989-05-18,4210.504215,5647.43004049152,4417.07843843568,470.345080183871,345.8550284,572.8662993,4,NA,NA," ",32
1989-05-01,1989-05-20,1989-05-11,3937.035638,3408.86109250656,2654.7746267304,465.334644663158,345.8550284,572.8662993,3,NA,NA,"first wave",20
1989-05-15,1989-06-01,1989-05-18,3424.5253696,2238.56894798496,1817.85593777904,101.094052817647,0,572.8662993,1,NA,NA,"second wave",18
1989-05-23,1989-05-27,1989-05-25,2411.727218,682.08758315136,314.05330554624,1064.9139977,785.9788454,1343.84915,1,NA,NA,"aufgesetzt",5
1989-06-08,1989-06-14,1989-06-11,8001.739368,2789.5043318688,1449.0870098688,2585.6815625,1987.63533,3183.727795,1,NA,NA," ",7
1989-06-21,1989-06-28,1989-06-23,2507.997433,1180.4810940864,552.377729448,979.910323285714,901.749827,1175.311564,1,NA,NA," ",8
1989-07-05,1989-07-11,1989-07-07,3443.540284,1143.21506283072,765.53466797376,702.8764407,651.5290333,805.5712555,1,NA,NA," ",7
1989-08-10,1989-08-29,1989-08-20,3390.220609,3024.39530450304,2492.14080048192,328.427964552632,244.4508375,404.0073789,1,NA,NA," ",20
1989-09-19,1989-09-26,1989-09-22,5284.579396,2012.471331696,1140.3100407888,1404.82606585714,1181.388702,1702.742551,1,NA,NA," ",8
1989-10-01,1989-10-07,1989-10-03,2605.858094,829.22358974688,477.50280246432,629.8924421,532.7298445,824.2176373,1,NA,NA," ",7
1989-10-18,1989-10-27,1989-10-21,3703.874523,1753.31030118912,1240.4335696632,627.138926766667,562.2893844,756.8380115,1,NA,NA," ",10
1989-11-15,1989-11-22,1989-11-18,2139.191841,846.1754963136,452.13716666304,631.948201728571,514.5269989,788.5098055,1,NA,NA," ",8
1990-01-25,1990-02-03,1990-01-31,2816.736931,1430.0513719776,733.72420836,989.667792333333,612.926477,1178.03845,2,NA,NA," ",10
1990-05-29,1990-06-03,1990-05-30,2122.819576,589.27886477568,369.14141117088,476.0388942,453.6798644,565.4750134,1,NA,NA," ",6
